1196293759	234.126
1196293769	232.38
1196293779	233.244
1196293789	231.066
1196293799	240.3
1196293809	232.38
1196293819	233.262
1196293829	235.008
1196293839	232.38
1196293849	230.958
1196293859	231.066
1196293869	237.222
1196293879	236.322
1196293889	234.126
1196293899	239.418
1196293909	234.126
1196293919	234.126
1196293929	231.066
1196293939	234.144
1196293949	243.378
1196293960	251.334
1196293970	237.222
1196293980	238.104
1196293990	250.434
1196294000	234.126
1196294010	241.164
1196294020	239.508
1196294029	239.418
1196294039	244.278
1196294050	238.104
1196294059	244.278
1196294070	243.378
1196294079	242.046
1196294089	242.046
1196294099	237.222
1196294109	227.97
1196294119	231.12
1196294129	235.008
1196294139	253.962
1196294149	232.38
1196294159	242.046
1196294169	236.322
1196294179	239.418
1196294189	234.126
1196294199	244.278
1196294209	243.378
1196294219	246.906
1196294229	239.418
1196294239	244.26
1196294249	249.228
1196294259	236.628
1196294269	246.456
1196294279	253.962
1196294289	234.144
1196294299	238.104
1196294309	248.238
1196294320	238.104
1196294330	249.102
1196294340	236.322
1196295479	283.446
1196295489	281.25
1196295499	283.446
1196295510	277.29
1196295520	275.094
1196295530	274.23
1196295539	283.284
1196295549	279.036
1196295559	281.25
1196295569	273.348
1196295579	277.29
1196295589	284.328
1196295599	283.446
1196295609	285.21
1196295619	278.154
1196295629	280.368
1196295639	278.226
1196295649	276.408
1196295659	276.408
1196295669	280.368
1196295679	274.23
1196295689	276.408
1196295699	276.408
1196295709	274.212
1196295719	273.348
1196295729	274.23
1196295740	274.23
1196295750	278.154
1196295760	276.408
1196295770	274.23
1196295779	274.23
1196295789	275.094
1196295799	274.23
1196295809	275.094
1196295819	270.234
1196295829	273.348
1196295839	272.016
1196295849	268.164
1196295859	268.02
1196295869	269.352
1196295879	268.02
1196295889	260.118
1196295899	263.178
1196295909	260.982
1196295919	268.02
1196295929	259.236
1196295939	257.454
1196295949	263.178
1196295959	259.218
1196295969	260.118
1196295979	260.982
1196295990	258.336
1196295999	257.454
1196296009	258.336
1196296019	257.454
1196296029	252.198
1196296039	250.434
1196296049	252.684
1196296059	264.51
1196296069	256.14
1196296079	246.906
1196296089	256.122
1196296099	253.944
1196296109	256.14
1196296119	251.316
1196296129	251.316
1196296139	250.416
1196296149	260.982
1196296160	253.062
1196296170	246.456
1196296180	260.982
1196296190	255.258
1196296199	251.316
1196296209	248.22
1196296219	248.22
1196296229	249.102
1196296239	256.14
1196296249	253.062
1196296259	253.944
1196296269	259.218
1196296279	248.22
1196296289	248.22
1196296299	250.434
1196296309	245.142
1196296319	252.198
1196296329	253.08
1196296339	256.14
1196296349	256.14
1196296359	251.316
1196296369	251.316
1196296379	256.14
1196296389	255.258
1196296399	257.292
1196296409	253.944
1196296419	260.1
1196296430	265.374
1196296440	262.296
1196296450	263.07
1196296460	266.256
1196296470	265.374
1196296480	263.178
1196296490	260.118
1196296500	259.218
1196296510	259.218
1196296520	260.1
1196296529	263.178
1196296539	262.296
1196296549	257.454
1196296559	259.218
1196296569	257.454
1196296579	256.14
1196296589	257.454
1196296599	257.454
1196296609	257.454
1196296619	258.336
1196296629	258.336
1196296639	262.296
1196296649	259.218
1196296659	260.982
1196296669	259.218
1196296679	263.178
1196296689	262.296
1196296699	264.492
1196296709	263.178
1196296719	266.256
1196296729	264.492
1196296739	263.178
1196296749	266.256
1196296759	262.296
1196296769	265.374
1196296779	266.256
1196296789	263.178
1196296799	266.256
1196296810	260.1
1196296820	260.982
1196296830	258.336
1196296840	259.218
1196296850	264.492
1196296860	263.178
1196296870	262.296
1196296879	262.296
1196296889	266.256
1196296899	262.314
1196296909	264.492
1196296919	265.374
1196296929	263.178
1196296939	266.256
1196296949	265.374
1196296959	263.178
1196296969	265.374
1196296979	267.138
1196296989	264.492
1196296999	260.982
1196297009	264.492
1196297019	264.492
1196297029	262.314
1196297039	264.492
1196297049	266.256
1196297059	265.374
1196297069	263.16
1196297079	259.218
1196297090	262.296
1196297100	260.1
1196297110	264.492
1196297120	262.296
1196297130	258.336
1196297139	263.178
1196297149	262.296
1196297159	260.982
1196297169	263.178
1196297179	260.982
1196297189	262.296
1196297199	260.982
1196297209	260.982
1196297219	260.1
1196297229	263.178
1196297239	264.492
1196297249	263.16
1196297259	264.492
1196297269	260.982
1196297279	267.138
1196297290	264.492
1196297300	265.374
1196297310	266.256
1196297320	267.138
1196297329	266.256
1196297339	266.256
1196297349	265.356
1196297359	264.492
1196297369	266.256
1196297379	266.256
1196297389	264.492
1196297399	264.492
1196297409	265.374
1196297419	265.374
1196297429	267.138
1196297439	267.138
1196297449	265.374
1196297460	266.256
1196297470	268.02
1196297480	268.02
1196297490	267.138
1196297499	268.002
1196297509	269.334
1196297519	267.066
1196297529	268.002
1196297539	268.02
1196297549	266.256
1196297559	267.12
1196297569	270.216
1196297579	269.334
1196297589	267.12
1196297599	269.334
1196297609	269.334
1196297619	271.998
1196297629	268.02
1196297639	269.334
1196297649	269.334
1196297659	267.12
1196297669	271.548
1196297680	268.002
1196297689	270.216
1196297700	269.334
1196297710	271.548
1196297720	270.216
1196297730	268.002
1196297740	271.998
1196297750	271.998
1196297760	271.998
1196297770	269.334
1196297780	271.998
1196297789	271.548
1196297800	271.548
1196297810	271.998
1196297820	275.076
1196297830	273.33
1196297840	273.33
1196297849	271.548
1196297859	274.212
1196297869	277.272
1196297879	279.018
1196297889	275.094
1196297899	283.374
1196297909	275.094
1196297919	277.272
1196297929	278.154
1196297939	276.39
